genotype,devstage,arclength,x,y,x_sd,y_sd,x_sem,y_sem,curvature,curvature_sd,curvature_sem,thickness,crosssection
ecadGFPnbG4,0hAPF,-41.9085801786359,-38.540720731009664,-13.922102602768952,0.9011896585784943,2.364774884669586,0.12744746374320856,0.3344296713859,0.013661638001771073,0.0004211653404122118,5.956177364124313e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-39.86099764589191,-36.91218986452285,-12.686457359029891,0.8420101021342601,2.2767315350530715,0.11907821060934255,0.32197846147545695,0.013893405195496686,0.0004535707993092166,6.414459758794994e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-37.81341511314793,-35.249309131715265,-11.497727945066883,0.7851185120591931,2.1854175246110947,0.11103252478242953,0.3090647102752847,0.01412426746094613,0.00048558625132021516,6.867226623189585e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-35.765832580403945,-33.55278860140803,-10.357597177729213,0.7307966685547789,2.090631821931823,0.10335025600072438,0.29565998765047574,0.014354976163838282,0.000515046545967503,7.283858105606604e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-33.718250047659964,-31.82344335142661,-9.267776234900829,0.679374109573914,1.9921941825519986,0.09607800796845743,0.2817388031845818,0.01458812152125629,0.00053763702345636,7.603335702058861e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-31.670667514915976,-30.06221768175194,-8.2300235644109,0.6312199345898433,1.8899774189160192,0.08926797923372143,0.2672831698409931,0.014827761163426543,0.0005470484031727463,7.736432710414427e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-29.623084982171992,-28.270200055678284,-7.246158781946581,0.5867238258614041,1.7839407793574065,0.08297527919006278,0.25228732446376734,0.015076549806117232,0.0005358799568819433,7.578487028263536e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-27.575502449428008,-26.448625657535743,-6.318058643021016,0.5462684972071722,1.6741572812412169,0.0772540317447552,0.2367615932676997,0.015331271052796615,0.000502269473136728,7.103163008759497e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-25.52791991668402,-24.598869690099956,-5.447622966212748,0.5101972802998772,1.5608139032067068,0.07215279132859538,0.2207324190255412,0.015584264987649681,0.0004501355105542642,6.365877439315779e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-23.48033738394004,-22.722438138144835,-4.636722988689887,0.478775067480666,1.4441914280204522,0.06770901937572517,0.2042395104169491,0.01582639623224353,0.00038496681879953657,5.4442529620993036e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-21.43275485119605,-20.820958461265057,-3.8871475811631013,0.45214435796326014,1.3246415099963829,0.0639428683182118,0.18733259887192602,0.016047320591562914,0.00031318306093700785,4.4290773228263594e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-19.38517231845207,-18.89617028819924,-3.2005494450443694,0.43028429238842764,1.2025637568221312,0.060851388197182464,0.17006819745161986,0.016235628256328623,0.00024190696065575312,3.421081045918207e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-17.337589785708083,-16.949916111583942,-2.5783913130447043,0.41298425936924443,1.0783829286695512,0.05840479406465934,0.15250637631560973,0.016379093286539272,0.0001787483058840425,2.527882784324274e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-15.290007252964102,-14.984132094793209,-2.0218929678192508,0.39984344905896635,0.9525252235084646,0.056546402848522595,0.13470740895881342,0.01646699205041197,0.0001324617462265685,1.873291980092363e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-13.242424720220114,-13.000840022583372,-1.5319899743995529,0.39030159175317947,0.8253864318491256,0.05519698044731533,0.11672726861197698,0.01649868419353979,0.00010800272895406226,1.527389240601402e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-11.194842187476127,-11.00214001190355,-1.109333422675574,0.38369642112741104,0.6973038920225585,0.05426286825924032,0.09861366211938465,0.016484894116101104,0.00010050128032890997,1.4213027367700482e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-9.147259654732146,-8.990201075359755,-0.7543309464366892,0.37933450604698427,0.5685576326826131,0.053646000312774396,0.08040619151304919,0.01643866440647741,0.00010431960166255825,1.4753019549254875e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-7.099677121988158,-6.967250731896221,-0.4671973594433398,0.3765582064169217,0.4393854544562228,0.05325337225376981,0.06213848688014561,0.016373643815574313,0.00011522715520963331,1.6295580565113307e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-5.052094589244177,-4.93556458235176,-0.24800554734364968,0.37479803964790614,0.31001492227445515,0.05300444708209179,0.04384273076185754,0.016303763808507444,0.00012916825125517135,1.8267149275307887e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-3.0045120565001895,-2.8974558850159666,-0.09673735959052994,0.37360769936379107,0.18079540823346815,0.052836107544728325,0.0255683318338551,0.016242930482015562,0.00014151758392429286,2.0013608650000764e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,-0.9569295237562088,-0.8552651311855147,-0.013334501358793929,0.3726842280021333,0.05411749547341308,0.05270550897231637,0.007653369606016536,0.016204744543954007,0.00014741475925911758,2.0847595183820888e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,1.090653008987779,1.1886503790769936,0.0022506097037625536,0.37187809602281086,0.08282119386930624,0.05259150469449432,0.011712685562190432,0.016201655728149286,0.0001427198143271962,2.018362970408908e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,3.13823554173176,3.2319269224270255,-0.0499892881290861,0.37119766628713624,0.21074103186206158,0.05249527739845102,0.029803282540782804,0.01623359628989626,0.00012881387084865767,1.8217032317594793e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,5.185818074475748,5.272204481998485,-0.17011605891688905,0.37081042197795255,0.33975093026790293,0.05244051278305109,0.048048037341374396,0.016288937875576927,0.0001129383495601974,1.5971894566006466e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,7.233400607219735,7.30713663628406,-0.35820412967039134,0.3710408845500296,0.4686798017788391,0.052473105112556165,0.0662813332085968,0.01635507641672269,0.00010378446710415427,1.4677340094235931e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,9.280983139963723,9.334400416495837,-0.6142929816309747,0.37236246502442955,0.597259768211002,0.05266000481562255,0.08446528644638102,0.016419064305029284,0.00010689050394213709,1.5116600036386504e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,11.328565672707697,11.35170616382049,-0.9383396232653038,0.37537810166980956,0.7252956514761902,0.05308648023993112,0.10257229470478578,0.016467866246920097,0.00012012242663800631,1.6987876489663565e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,13.376148205451685,13.356807386674552,-1.3301710632599828,0.38078408386332546,0.8525761844435157,0.05385100157353288,0.12057248029963252,0.016488642074856362,0.00013855033308809552,1.9593976012449446e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,15.423730738195673,15.347510617959195,-1.7894367835180833,0.3893139381036737,0.9788474082169224,0.0550573051287095,0.1384299280194125,0.016469047190403437,0.0001619899804891942,2.290884273763715e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,17.47131327093966,17.321685250728677,-2.3155614043193484,0.40166541714751725,1.1037979575976655,0.05680406804662656,0.15610060417543412,0.016398560697374345,0.00019650720852456275,2.779031593995145e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,19.518895803683634,19.27727274076301,-2.9077046724024016,0.41842227042346375,1.227056524053878,0.05917384496318052,0.17353199781153822,0.01627591893874376,0.000245802951960676,3.4761786833413035e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,21.566478336427622,21.212294133890406,-3.564755584475585,0.43998972598358793,1.3482170651897811,0.06222394377908118,0.19066668586142396,0.016109811491854673,0.0003075387244894968,4.3492543512796906e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,23.61406086917161,23.12485832814025,-4.285365499556741,0.46656143598859684,1.4668688600594249,0.06598175104553403,0.20744658361188,0.015910744726332943,0.0003752306486486962,5.306562723370398e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,25.661643401915597,25.013171636823255,-5.0679937101505494,0.49812351795334087,1.5826198864225873,0.07044530348266126,0.22381625074601902,0.015688543549584114,0.0004409105569879099,6.235416894857775e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,27.709225934659585,26.875547489563402,-5.910953808965753,0.5344877990157654,1.6951197391797561,0.07558798942910404,0.23972613249943545,0.015452136687317255,0.0004969195144683325,7.027503167689692e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,29.75680846740356,28.71041613363435,-6.812460057233722,0.5753398421873702,1.8040828200344237,0.08136534077949752,0.25513583917369814,0.015209424195559183,0.0005364873950035177,7.587077500561866e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,31.804391000147547,30.51633433514993,-7.770673743012676,0.6202880967831285,1.9093116500082643,0.08772198390492952,0.27001744302386393,0.014967094649633443,0.0005541786398776653,7.837269484924695e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,33.851973532891535,32.29199498512766,-8.783748272977714,0.6689057925539998,2.010718100914844,0.09459756437797906,0.28435848084228454,0.014728766367489874,0.0005490990377347132,7.765433062504473e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,35.89955606563552,34.03623486306519,-9.849862755927392,0.7207645946749072,2.1083276163397042,0.10193150650676004,0.2981625508953349,0.014493186146614559,0.000526196932242013,7.441548380557713e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,37.94713859837951,35.74803643757418,-10.967232466181372,0.7754638471759259,2.202257376710432,0.10966714898062115,0.3114462249980087,0.014257100723020716,0.0004919793102380798,6.95763812945653e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,39.994721131123484,37.42651937292441,-12.134102762836505,0.8326520292031299,2.2926849719451567,0.11775477924365446,0.32423461815738197,0.014019011721997942,0.0004535764793599587,6.414540086842938e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,42.04230366386747,39.07092028616563,-13.348738802679613,0.8920350757373836,2.3798158681478974,0.1261528102220319,0.33655678766854574,0.013779118323150511,0.00041685668979111275,5.8952438426854575e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,44.08988619661146,40.68056781643012,-14.609415239904648,0.9533760561151345,2.4638505962325534,0.13482773485997962,0.34844109288531133,0.013538791288025492,0.00038530412936640447,5.4490232538832674e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,46.13746872935545,42.25485733194926,-15.914405929159308,1.0164920007626121,2.5449519932642732,0.14375367735222486,0.35991056244627767,0.01330049628178536,0.0003611877732774771,5.1079664753234666e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,48.18505126209942,43.79322563221058,-17.26197413005854,1.0812495597429967,2.6232132844820795,0.1529117791698484,0.37097838039118286,0.013068880343597346,0.00034684779542195314,4.9051685636493485e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,50.23263379484341,45.295125670084786,-18.65037211931088,1.14756046181043,2.6986416799285955,0.16228955687354424,0.38164556637403324,0.012853894537410641,0.0003396390241704442,4.8032211429300564e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,52.2802163275874,46.760005627309184,-20.077872076322524,1.2153708657750442,2.7711892594145744,0.1718793961692198,0.39190534345667444,0.012668679117430111,0.00033098484017761724,4.680832499190776e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,54.327798860331384,48.18729596165908,-21.542830860690753,1.284637982694868,2.840821982752836,0.18167524578666955,0.4017528976296687,0.012527538169597362,0.00030860096496966875,4.364276700215299e-05,0.1,Across_DV
ecadGFPnbG4,0hAPF,56.37538139307537,49.57640208553147,-23.04377592751544,1.3553050977220114,2.907601014970116,0.19166908503518612,0.41119687893405144,0.01243956700839933,0.0002741836553354034,3.877542439563577e-05,0.1,Across_DV
